DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2822,TANGARA_2E9A,TANGARA_307A,TANGARA_333E,TANGARA_3782,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-23T14:59:30-05:00,3.0,1.8837209302325582,4.325581395348837,4.27906976744186,3.5238095238095237,4.761904761904762,3.627906976744186,8.162790697674419,2.511627906976744,8.0,1.186046511627907,3.2857142857142856,,3.857142857142857,3.372093023255814,3.8333333333333335,2.1627906976744184,6.846153846153846,2.186046511627907
2023-05-23T15:59:30-05:00,3.0,2.230769230769231,2.6779661016949152,2.7155172413793105,2.889830508474576,3.3135593220338984,1.847457627118644,3.396551724137931,2.1779661016949152,8.0,1.5593220338983051,3.211864406779661,,1.5689655172413792,2.1440677966101696,2.0,0.9661016949152542,1.8706896551724137,1.6440677966101696
2023-05-23T16:59:30-05:00,3.73109243697479,2.2016806722689077,4.38655462184874,4.660714285714286,5.4324324324324325,5.161016949152542,3.4705882352941178,3.7983193277310923,2.277310924369748,8.0,2.152542372881356,2.5798319327731094,,4.747826086956522,3.3865546218487395,3.09375,2.0504201680672267,2.5517241379310347,3.411764705882353
2023-05-23T17:59:30-05:00,7.0,3.272727272727273,6.3277310924369745,6.436974789915967,,5.184873949579832,3.823529411764706,5.97457627118644,3.0869565217391304,7.930434782608696,3.1848739495798317,2.966386554621849,,3.9743589743589745,4.957983193277311,2.6724137931034484,3.587719298245614,2.7672413793103448,3.277310924369748
2023-05-23T18:59:30-05:00,7.0,4.5344827586206895,6.6752136752136755,6.743589743589744,,7.256410256410256,5.589743589743589,7.8053097345132745,5.365591397849462,6.038834951456311,3.051282051282051,2.8119658119658117,,7.595744680851064,5.264957264957265,2.5478260869565217,5.0754716981132075,4.821428571428571,6.247863247863248
2023-05-23T19:59:30-05:00,6.19327731092437,5.049019607843137,5.390909090909091,5.19327731092437,,7.112068965517241,6.185840707964601,9.323232323232324,4.52991452991453,6.115044247787611,3.5555555555555554,3.1565217391304348,,,4.050420168067227,3.433628318584071,4.632478632478633,5.166666666666667,6.963302752293578
2023-05-23T20:59:30-05:00,3.7563025210084033,5.923076923076923,3.1848739495798317,3.1596638655462184,,7.805825242718447,7.370786516853933,9.112676056338028,4.533898305084746,7.411214953271028,4.728813559322034,5.892857142857143,,,2.3865546218487395,3.7033898305084745,6.237288135593221,6.9879518072289155,8.772727272727273
2023-05-23T21:59:30-05:00,3.0,8.465909090909092,2.3333333333333335,2.299145299145299,,8.525641025641026,10.96875,10.11111111111111,6.52,10.0,6.288659793814433,3.8290598290598292,,,1.9059829059829059,3.353448275862069,7.547008547008547,7.831775700934579,11.75
2023-05-23T22:59:30-05:00,2.7142857142857144,5.611111111111111,2.0588235294117645,2.092436974789916,,8.703389830508474,9.6890756302521,8.5,4.669724770642202,10.054054054054054,6.88,3.5714285714285716,7.303370786516854,,1.6324786324786325,3.2521008403361344,4.184873949579832,7.109243697478991,6.848739495798319
2023-05-23T23:59:30-05:00,2.0,4.822429906542056,1.9224137931034482,1.8275862068965518,8.0,7.078947368421052,7.980582524271845,6.150442477876106,3.8684210526315788,6.421052631578948,4.809523809523809,5.379310344827586,6.626086956521739,,1.2323232323232323,4.541176470588235,3.982456140350877,5.7043478260869565,6.008849557522124
