DATETIME,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2822,TANGARA_2E9A,TANGARA_307A,TANGARA_3782,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-26T11:59:30-05:00,15.380362978524744,,,,21.5,21.869985533532397,9.756941918147994,23.07972687778435,14.284221964647928,19.365301044363857,15.928734827264238,15.932058813469462,16.738964383904563,,12.300184654116608,15.493087953572234,15.779801450778521
2023-05-26T23:59:30-05:00,20.3850930343889,27.920188679245285,33.501431679156106,128.5,33.943392118054334,32.12709184048292,31.24180285668533,36.045346511621915,21.243365500263558,27.56759772321213,22.607117675767977,19.184682026653665,21.810508320963006,19.51022955943088,18.665734063073295,23.081341885741548,20.66136386163148
