DATETIME,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2822,TANGARA_2E9A,TANGARA_307A,TANGARA_3782,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-26T00:59:30-05:00,4.4,,,,12.0,7.254237288135593,9.305084745762711,16.752136752136753,5.235294117647059,10.008333333333333,6.4,9.025,4.666666666666667,,8.051282051282051,8.275,10.82905982905983
2023-05-26T01:59:30-05:00,7.858333333333333,,,,,8.066666666666666,8.95,11.05,5.508333333333334,10.958333333333334,7.341666666666667,9.516666666666667,4.991666666666666,,7.288135593220339,7.325,9.73873873873874
2023-05-26T02:59:30-05:00,8.858333333333333,,,,,12.0,10.48,13.733333333333333,7.133333333333334,9.383333333333333,6.241666666666666,8.675,6.383333333333334,,7.058333333333334,6.941666666666666,8.680672268907562
2023-05-26T03:59:30-05:00,7.933333333333334,,,,,16.6,,12.633333333333333,6.516666666666667,10.766666666666667,6.883333333333334,7.0,7.841666666666667,,9.25,5.808333333333334,8.125
2023-05-26T04:59:30-05:00,7.175,,,,,15.372881355932204,,15.271186440677965,5.939655172413793,9.394957983193278,5.975,7.058333333333334,18.642857142857142,,7.135593220338983,7.066666666666666,7.558558558558558
2023-05-26T05:59:30-05:00,8.283333333333333,,,,,14.6890756302521,10.292682926829269,13.873949579831933,6.285714285714286,10.183333333333334,5.7,8.316666666666666,,,9.521008403361344,9.85,8.964601769911505
2023-05-26T06:59:30-05:00,10.591666666666667,,,,,32.01801801801802,,26.883333333333333,7.533333333333333,12.341666666666667,6.875,10.408333333333333,15.575,,13.866666666666667,17.908333333333335,10.898305084745763
2023-05-26T07:59:30-05:00,12.722689075630251,,,,,34.833333333333336,,34.56666666666667,8.208333333333334,27.958333333333332,11.091666666666667,13.225,16.235294117647058,,18.581196581196583,22.883333333333333,20.704347826086956
2023-05-26T08:59:30-05:00,27.058333333333334,,,,,34.03389830508475,,31.316666666666666,19.458333333333332,31.743589743589745,30.798319327731093,24.016666666666666,20.61864406779661,,18.683333333333334,26.379310344827587,27.166666666666668
2023-05-26T09:59:30-05:00,30.516666666666666,,,,,29.50420168067227,,29.05263157894737,33.275,32.76271186440678,33.57983193277311,28.525,30.11764705882353,,15.983333333333333,26.575,22.2
2023-05-26T10:59:30-05:00,30.65,,,,,29.016666666666666,,33.05681818181818,36.225,37.10084033613445,37.46666666666667,31.84269662921348,29.64406779661017,,14.933333333333334,26.375,26.458333333333332
2023-05-26T11:59:30-05:00,28.516666666666666,,,,31.0,29.050847457627118,,38.766666666666666,30.091666666666665,29.781512605042018,32.791666666666664,33.57534246575342,29.41176470588235,,17.25,20.529411764705884,28.033333333333335
2023-05-26T12:59:30-05:00,24.166666666666668,,,128.5,31.07758620689655,35.59090909090909,,51.05084745762712,29.076271186440678,35.31666666666667,31.16949152542373,23.295652173913044,26.73728813559322,,25.71794871794872,21.16949152542373,29.694915254237287
2023-05-26T13:59:30-05:00,18.633333333333333,,26.765625,,31.907563025210084,39.535714285714285,30.30701754385965,37.33620689655172,22.403361344537814,39.391666666666666,34.136752136752136,19.2,22.153846153846153,,22.991525423728813,20.508333333333333,21.133333333333333
2023-05-26T14:59:30-05:00,17.125,,22.841666666666665,,36.08403361344538,38.2436974789916,32.71304347826087,25.65546218487395,18.916666666666668,35.46666666666667,32.28333333333333,14.958333333333334,19.058333333333334,,18.258333333333333,19.449152542372882,17.35
2023-05-26T15:59:30-05:00,16.741666666666667,,17.625,,24.572649572649574,30.57983193277311,20.85593220338983,18.838983050847457,17.191666666666666,20.068376068376068,21.516666666666666,14.914529914529915,19.554621848739497,,12.391666666666667,15.770642201834862,13.956140350877194
2023-05-26T16:59:30-05:00,13.983333333333333,29.18,22.508333333333333,,23.37837837837838,30.2,20.758333333333333,16.97530864197531,14.110169491525424,15.166666666666666,13.116666666666667,14.616666666666667,16.764705882352942,18.818181818181817,15.458333333333334,17.50420168067227,12.915254237288135
