DATETIME,TANGARA_25CE,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2822,TANGARA_2E9A,TANGARA_307A,TANGARA_333E,TANGARA_3782,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-22T02:37:00-05:00,13,,30,50,21,9,34,9,17,,55,9,21,13
2023-05-22T02:37:30-05:00,17,,46,50,17,9,34,9,13,,53,9,25,13
2023-05-22T02:38:00-05:00,17,,60,50,17,9,34,9,17,,53,13,25,13
2023-05-22T02:38:30-05:00,17,,60,53,17,9,34,9,17,,55,13,25,13
2023-05-22T02:39:00-05:00,17,,58,55,21,13,34,9,17,,53,5,25,13
2023-05-22T02:39:30-05:00,21,,46,55,21,9,34,9,13,,53,13,25,17
2023-05-22T02:40:00-05:00,21,,46,53,21,9,34,9,13,,53,9,25,13
2023-05-22T02:40:30-05:00,17,,42,55,17,13,34,9,13,,53,9,30,17
2023-05-22T02:41:00-05:00,17,,38,55,21,13,34,9,13,,53,9,30,13
2023-05-22T02:41:30-05:00,17,,30,53,17,13,34,9,13,,53,13,30,13
2023-05-22T02:42:00-05:00,21,,25,55,17,13,34,9,13,,53,13,25,13
2023-05-22T02:42:30-05:00,17,,25,58,17,17,34,9,13,,53,,25,13
2023-05-22T02:43:00-05:00,17,,30,55,17,17,34,9,13,,53,9,25,17
2023-05-22T02:43:30-05:00,17,,30,58,17,13,34,9,13,,55,9,30,13
2023-05-22T02:44:00-05:00,21,,25,55,17,13,34,9,13,,55,9,25,13
2023-05-22T02:44:30-05:00,17,,21,58,17,13,34,9,13,,55,,25,17
2023-05-22T02:45:00-05:00,17,,21,55,17,13,34,9,13,,55,9,25,13
2023-05-22T02:45:30-05:00,21,,21,55,17,13,34,13,13,,53,9,25,17
2023-05-22T02:46:00-05:00,17,,17,53,17,9,34,9,13,,53,5,25,13
2023-05-22T02:46:30-05:00,17,,17,55,17,13,34,9,13,,53,9,30,13
2023-05-22T02:47:00-05:00,17,,17,53,21,13,34,13,13,,53,9,25,13
2023-05-22T02:47:30-05:00,17,,17,53,21,9,34,9,13,,55,9,30,17
2023-05-22T02:48:00-05:00,17,,17,53,21,9,34,9,13,,55,9,30,13
2023-05-22T02:48:30-05:00,17,,13,55,21,9,34,9,13,,53,5,30,17
2023-05-22T02:49:00-05:00,17,,17,53,21,9,34,9,13,,55,5,30,17
2023-05-22T02:49:30-05:00,17,,17,,21,9,34,9,13,,55,13,30,13
2023-05-22T02:50:00-05:00,17,,17,55,17,9,34,9,13,,53,9,30,17
2023-05-22T02:50:30-05:00,17,,17,55,17,9,34,9,13,,55,9,34,13
2023-05-22T02:51:00-05:00,17,,17,55,21,9,34,9,13,,55,9,34,17
2023-05-22T02:51:30-05:00,21,,13,53,21,9,34,9,13,,55,9,30,17
2023-05-22T02:52:00-05:00,17,,17,53,17,9,34,9,13,,53,9,34,13
2023-05-22T02:52:30-05:00,17,,13,55,21,9,34,9,13,,55,9,34,13
2023-05-22T02:53:00-05:00,17,,13,55,21,9,34,13,13,,58,9,34,17
2023-05-22T02:53:30-05:00,17,,17,58,21,13,34,9,13,,58,9,34,13
2023-05-22T02:54:00-05:00,17,,17,53,21,9,34,9,13,,58,17,34,13
2023-05-22T02:54:30-05:00,17,,17,50,21,9,34,13,13,,55,5,34,13
2023-05-22T02:55:00-05:00,17,,17,53,17,9,34,9,13,,58,9,38,13
2023-05-22T02:55:30-05:00,17,,13,53,25,9,34,9,13,,,5,34,13
2023-05-22T02:56:00-05:00,17,,13,53,21,9,34,9,17,,58,5,38,13
2023-05-22T02:56:30-05:00,21,,17,53,21,9,34,13,17,,58,9,34,13
2023-05-22T02:57:00-05:00,17,,21,46,25,13,34,9,17,,60,5,38,13
2023-05-22T02:57:30-05:00,17,,21,46,30,9,34,9,13,,62,5,38,17
2023-05-22T02:58:00-05:00,17,,25,46,34,9,34,9,13,,60,17,42,17
2023-05-22T02:58:30-05:00,17,,21,46,38,9,34,13,13,,60,9,46,17
2023-05-22T02:59:00-05:00,17,,21,42,34,9,34,9,13,,60,9,46,17
2023-05-22T02:59:30-05:00,13,,21,46,38,9,34,9,13,,60,9,46,17
2023-05-22T03:00:00-05:00,17,,21,46,42,9,34,9,13,,60,,42,17
2023-05-22T03:00:30-05:00,17,,17,46,38,9,34,9,13,,60,5,42,13
2023-05-22T03:01:00-05:00,17,,17,42,42,13,34,9,13,,62,5,46,17
2023-05-22T03:01:30-05:00,17,,17,42,50,13,34,13,17,,60,9,46,13
2023-05-22T03:02:00-05:00,17,,17,42,38,13,34,9,13,,62,9,46,17
2023-05-22T03:02:30-05:00,17,,13,42,38,13,34,9,13,,62,9,46,17
2023-05-22T03:03:00-05:00,17,,17,46,38,13,34,13,13,,62,5,50,17
2023-05-22T03:03:30-05:00,17,,13,50,34,13,34,13,13,,64,17,42,17
2023-05-22T03:04:00-05:00,13,,13,46,25,17,34,9,13,,66,13,46,17
2023-05-22T03:04:30-05:00,17,,17,46,25,,34,9,13,,66,9,50,17
2023-05-22T03:05:00-05:00,17,,17,50,25,,34,9,13,,70,13,46,17
2023-05-22T03:05:30-05:00,17,,13,46,25,,34,9,13,,70,9,42,17
2023-05-22T03:06:00-05:00,13,,13,46,21,,34,13,13,,64,5,38,17
2023-05-22T03:06:30-05:00,17,,13,42,17,,34,13,13,,66,5,42,17
2023-05-22T03:07:00-05:00,17,,13,46,21,,34,9,17,,64,17,42,17
2023-05-22T03:07:30-05:00,17,,13,46,17,,34,9,9,,66,9,46,17
2023-05-22T03:08:00-05:00,17,,21,46,17,,34,9,13,,64,5,46,17
2023-05-22T03:08:30-05:00,17,,21,50,25,,34,13,13,,62,9,42,17
2023-05-22T03:09:00-05:00,17,,25,50,30,,34,9,13,,62,13,46,17
2023-05-22T03:09:30-05:00,17,,25,53,30,,34,13,13,,64,9,42,17
2023-05-22T03:10:00-05:00,17,,21,50,30,,34,9,13,,64,9,38,17
2023-05-22T03:10:30-05:00,17,,25,50,25,,34,13,13,,64,9,38,17
2023-05-22T03:11:00-05:00,17,,30,53,25,,34,9,13,,62,13,38,17
2023-05-22T03:11:30-05:00,13,,30,53,30,,34,13,13,,62,9,46,17
2023-05-22T03:12:00-05:00,17,,34,53,42,,34,9,13,,62,5,38,17
2023-05-22T03:12:30-05:00,13,,34,53,42,,34,13,13,,53,5,42,17
2023-05-22T03:13:00-05:00,17,,34,53,50,,34,13,13,,50,9,46,17
2023-05-22T03:13:30-05:00,17,,34,50,46,17,34,9,13,,53,9,46,17
2023-05-22T03:14:00-05:00,17,,30,50,,17,34,9,13,,50,9,42,21
2023-05-22T03:14:30-05:00,17,,34,50,,17,34,13,13,,55,13,42,17
2023-05-22T03:15:00-05:00,17,,34,53,50,17,34,13,13,,50,13,46,17
2023-05-22T03:15:30-05:00,13,,38,53,34,13,34,9,9,,50,9,42,17
2023-05-22T03:16:00-05:00,17,,34,53,25,17,34,13,13,,50,21,38,17
2023-05-22T03:16:30-05:00,17,,34,53,25,17,34,13,13,,50,21,42,21
2023-05-22T03:17:00-05:00,17,,38,,21,17,34,13,13,,53,30,42,21
2023-05-22T03:17:30-05:00,17,,34,53,21,17,34,13,13,,,21,38,17
2023-05-22T03:18:00-05:00,13,,34,53,17,17,34,9,9,,50,25,42,17
2023-05-22T03:18:30-05:00,17,,38,55,21,17,34,9,13,,53,,42,17
2023-05-22T03:19:00-05:00,17,,38,55,17,17,34,9,13,,53,,34,21
2023-05-22T03:19:30-05:00,17,,34,53,17,13,34,9,13,,50,,34,17
2023-05-22T03:20:00-05:00,17,,38,53,17,13,34,13,13,,53,,38,21
2023-05-22T03:20:30-05:00,17,,38,53,17,13,34,9,13,,53,,42,17
2023-05-22T03:21:00-05:00,17,,38,53,17,13,34,9,13,,53,,42,17
2023-05-22T03:21:30-05:00,17,,38,53,17,13,34,9,13,,53,,38,17
2023-05-22T03:22:00-05:00,13,,42,58,17,13,34,13,13,,53,,38,21
2023-05-22T03:22:30-05:00,17,,38,58,17,13,34,9,13,,55,,34,21
2023-05-22T03:23:00-05:00,17,,42,58,17,13,34,9,13,,53,,34,17
2023-05-22T03:23:30-05:00,13,,42,58,17,13,34,9,13,,58,,38,17
2023-05-22T03:24:00-05:00,17,,42,58,25,13,34,9,13,,60,,42,21
2023-05-22T03:24:30-05:00,17,,38,60,25,13,34,9,13,,60,,38,21
2023-05-22T03:25:00-05:00,17,,42,60,21,13,34,9,13,,60,,38,21
2023-05-22T03:25:30-05:00,17,,46,,21,9,34,9,13,,64,,38,17
2023-05-22T03:26:00-05:00,13,,42,60,17,13,34,9,13,,60,,38,21
2023-05-22T03:26:30-05:00,17,,42,60,17,13,34,9,13,,62,,38,21
2023-05-22T03:27:00-05:00,17,,42,58,17,13,34,13,13,,62,,42,21
2023-05-22T03:27:30-05:00,17,,38,58,13,13,34,9,9,,62,,42,21
2023-05-22T03:28:00-05:00,17,,42,55,17,13,34,9,13,,60,,46,21
2023-05-22T03:28:30-05:00,17,,38,55,13,13,34,9,13,,64,,42,17
2023-05-22T03:29:00-05:00,17,,38,55,17,13,34,13,13,,62,,46,21
2023-05-22T03:29:30-05:00,17,,34,55,17,13,34,9,13,,64,,46,21
2023-05-22T03:30:00-05:00,17,,38,55,17,13,34,9,13,,60,,46,21
2023-05-22T03:30:30-05:00,17,,38,55,17,13,34,13,13,,60,,46,21
2023-05-22T03:31:00-05:00,17,,38,55,17,13,34,9,13,,62,,46,21
2023-05-22T03:31:30-05:00,17,,38,55,17,9,34,9,13,,62,,46,21
2023-05-22T03:32:00-05:00,17,,38,53,17,13,34,9,13,,62,,38,21
2023-05-22T03:32:30-05:00,13,,34,53,17,13,34,9,13,,62,,38,21
2023-05-22T03:33:00-05:00,17,,38,53,17,9,34,13,13,,62,,38,21
2023-05-22T03:33:30-05:00,17,,34,50,21,9,34,9,13,,62,,42,21
2023-05-22T03:34:00-05:00,17,,38,55,25,13,34,9,13,,60,,38,21
2023-05-22T03:34:30-05:00,17,,38,53,21,13,34,13,13,,62,,42,21
2023-05-22T03:35:00-05:00,21,,38,58,21,13,34,9,13,,62,,38,21
2023-05-22T03:35:30-05:00,21,,42,58,21,9,34,9,13,,62,,42,21
2023-05-22T03:36:00-05:00,17,,42,55,17,13,34,9,13,,66,,46,21
2023-05-22T03:36:30-05:00,17,,38,55,17,13,34,9,13,,66,,42,21
2023-05-22T03:37:00-05:00,17,,46,55,17,13,34,9,13,,62,,46,21
2023-05-22T03:37:30-05:00,17,,50,55,17,9,34,9,13,,62,25,42,21
2023-05-22T03:38:00-05:00,17,,46,55,17,13,34,9,13,,64,21,46,21
2023-05-22T03:38:30-05:00,17,,50,,17,13,34,9,13,,66,25,46,25
2023-05-22T03:39:00-05:00,17,,50,,17,13,34,9,13,,66,17,46,25
2023-05-22T03:39:30-05:00,17,,50,,17,13,34,9,13,,66,17,42,21
2023-05-22T03:40:00-05:00,17,,50,,21,13,34,9,13,,64,21,46,17
2023-05-22T03:40:30-05:00,17,,46,,17,9,34,9,13,,64,,50,21
2023-05-22T03:41:00-05:00,21,,53,,21,13,34,13,13,,66,17,46,21
2023-05-22T03:41:30-05:00,17,,46,,21,13,34,9,13,,66,17,50,21
2023-05-22T03:42:00-05:00,17,,42,,21,9,34,13,13,,64,17,53,21
2023-05-22T03:42:30-05:00,17,,42,,21,9,34,13,13,,66,5,50,17
2023-05-22T03:43:00-05:00,17,,42,,21,13,34,13,13,,,21,50,17
2023-05-22T03:43:30-05:00,17,,46,,17,13,34,9,13,,64,17,50,21
2023-05-22T03:44:00-05:00,17,,42,,21,9,34,13,17,,66,13,50,21
2023-05-22T03:44:30-05:00,17,,42,,17,13,34,9,13,,66,13,50,21
2023-05-22T03:45:00-05:00,17,,38,,17,13,34,9,13,,66,21,50,21
2023-05-22T03:45:30-05:00,17,,38,,17,13,34,9,13,,64,13,53,21
2023-05-22T03:46:00-05:00,17,,42,,21,13,34,9,13,,66,17,53,17
2023-05-22T03:46:30-05:00,17,,38,,21,13,34,9,13,,64,17,50,17
2023-05-22T03:47:00-05:00,17,,38,,21,13,34,9,13,,62,9,53,21
2023-05-22T03:47:30-05:00,17,,38,,21,13,34,13,13,,60,9,53,21
2023-05-22T03:48:00-05:00,17,,38,,17,13,34,9,13,,60,9,53,21
2023-05-22T03:48:30-05:00,17,,42,,21,13,34,13,13,,64,13,53,21
2023-05-22T03:49:00-05:00,17,,38,,17,13,34,13,13,,62,17,50,17
2023-05-22T03:49:30-05:00,21,,34,,17,13,34,9,13,,60,13,53,21
2023-05-22T03:50:00-05:00,21,,34,,17,13,34,13,13,,62,9,53,21
2023-05-22T03:50:30-05:00,21,,34,,21,9,34,13,13,,60,17,50,21
2023-05-22T03:51:00-05:00,17,,34,,21,13,34,9,13,,64,9,53,21
2023-05-22T03:51:30-05:00,17,,34,,21,13,34,9,17,,64,,53,21
2023-05-22T03:52:00-05:00,17,,34,,17,13,34,9,13,,64,9,53,21
2023-05-22T03:52:30-05:00,17,,34,,17,13,34,9,13,,62,17,53,21
2023-05-22T03:53:00-05:00,21,,38,,17,13,34,9,13,,62,9,50,21
2023-05-22T03:53:30-05:00,21,,38,,21,13,34,9,17,,62,9,50,21
2023-05-22T03:54:00-05:00,17,,38,,17,13,34,13,13,,62,17,53,21
2023-05-22T03:54:30-05:00,17,,38,,17,13,34,9,17,,62,17,53,21
2023-05-22T03:55:00-05:00,17,,38,,17,13,34,9,17,,62,9,55,21
2023-05-22T03:55:30-05:00,17,,34,,21,13,34,9,13,,62,9,55,21
2023-05-22T03:56:00-05:00,17,,38,,17,9,34,13,13,,62,9,55,21
2023-05-22T03:56:30-05:00,17,,34,,17,13,34,9,17,,58,13,53,21
2023-05-22T03:57:00-05:00,17,,38,,21,13,34,13,17,,58,9,53,21
2023-05-22T03:57:30-05:00,17,,38,,17,13,34,13,17,,60,5,53,21
2023-05-22T03:58:00-05:00,17,,34,,17,13,34,9,17,,62,5,53,17
2023-05-22T03:58:30-05:00,21,,42,,21,13,34,9,13,,60,5,53,17
2023-05-22T03:59:00-05:00,21,,38,,21,13,34,13,21,,62,9,55,17
2023-05-22T03:59:30-05:00,17,,46,,21,13,34,9,21,,60,5,58,17
2023-05-22T04:00:00-05:00,17,,42,,17,13,34,9,21,,60,13,58,17
2023-05-22T04:00:30-05:00,21,,46,,17,9,34,13,17,,,9,58,17
2023-05-22T04:01:00-05:00,21,,46,,21,13,34,13,17,,58,9,58,21
2023-05-22T04:01:30-05:00,17,,42,,21,13,34,13,17,,58,5,60,17
2023-05-22T04:02:00-05:00,17,,46,,17,13,34,13,17,,55,,60,17
2023-05-22T04:02:30-05:00,17,,46,,21,9,34,9,17,,60,5,58,17
2023-05-22T04:03:00-05:00,17,,46,,21,13,34,9,17,,58,9,58,13
2023-05-22T04:03:30-05:00,17,,46,,21,13,34,9,17,,58,9,62,17
2023-05-22T04:04:00-05:00,13,,50,,21,13,34,9,17,,58,9,58,17
2023-05-22T04:04:30-05:00,17,,53,,21,13,34,13,21,,58,9,55,17
2023-05-22T04:05:00-05:00,13,,55,,25,9,34,13,25,,58,9,58,17
2023-05-22T04:05:30-05:00,13,,55,,21,9,34,13,21,,60,9,58,21
2023-05-22T04:06:00-05:00,13,,53,,21,9,34,13,21,,60,9,58,17
2023-05-22T04:06:30-05:00,13,,55,,21,13,34,9,17,,58,13,60,17
2023-05-22T04:07:00-05:00,13,,55,,21,13,34,9,21,,62,9,60,17
2023-05-22T04:07:30-05:00,17,,53,,21,13,34,9,21,,60,9,58,17
2023-05-22T04:08:00-05:00,17,,53,,21,13,34,9,21,,58,17,53,17
2023-05-22T04:08:30-05:00,13,,55,,21,13,34,9,25,,58,5,53,17
2023-05-22T04:09:00-05:00,17,,55,,21,13,34,9,25,,60,13,58,17
2023-05-22T04:09:30-05:00,17,,60,,25,13,34,9,25,,62,17,53,17
2023-05-22T04:10:00-05:00,13,,58,,25,13,34,9,25,,64,21,53,21
2023-05-22T04:10:30-05:00,17,,58,,25,13,34,9,25,,62,,58,17
2023-05-22T04:11:00-05:00,17,,62,,25,13,34,9,25,,64,17,58,17
2023-05-22T04:11:30-05:00,17,,58,,30,13,34,13,25,,62,17,53,17
2023-05-22T04:12:00-05:00,17,,58,,30,13,34,9,25,,62,21,55,17
2023-05-22T04:12:30-05:00,17,,58,,25,13,34,13,25,,60,17,58,17
2023-05-22T04:13:00-05:00,17,,62,,25,13,34,9,25,,62,21,58,17
2023-05-22T04:13:30-05:00,17,,60,,25,13,34,9,25,,60,21,55,17
2023-05-22T04:14:00-05:00,17,,58,,25,13,34,9,30,,60,17,55,17
2023-05-22T04:14:30-05:00,17,,58,,25,13,34,13,30,,60,25,58,21
2023-05-22T04:15:00-05:00,17,,60,,21,13,34,13,25,,58,25,58,17
2023-05-22T04:15:30-05:00,17,,,,17,13,34,13,30,,60,21,55,21
2023-05-22T04:16:00-05:00,17,,62,,21,13,34,9,25,,58,21,55,17
2023-05-22T04:16:30-05:00,17,,60,,21,13,34,9,25,,58,21,53,17
2023-05-22T04:17:00-05:00,17,,58,,21,13,34,13,30,,58,,50,21
2023-05-22T04:17:30-05:00,17,,62,,25,13,34,13,25,,,21,53,21
2023-05-22T04:18:00-05:00,13,,62,,25,17,34,9,30,,58,21,53,21
2023-05-22T04:18:30-05:00,17,,62,,21,13,34,13,34,,58,21,53,21
2023-05-22T04:19:00-05:00,17,,60,,21,13,34,9,30,,60,21,53,17
2023-05-22T04:19:30-05:00,17,,60,,25,13,34,9,30,,60,17,50,21
2023-05-22T04:20:00-05:00,17,,62,,25,13,34,9,30,,60,21,50,21
2023-05-22T04:20:30-05:00,17,,58,,25,13,34,13,30,,58,13,53,21
2023-05-22T04:21:00-05:00,17,,60,,30,13,34,13,30,,60,13,53,21
2023-05-22T04:21:30-05:00,17,,,,25,13,34,9,25,,60,13,50,21
2023-05-22T04:22:00-05:00,17,,,,25,17,34,9,30,,60,13,53,21
2023-05-22T04:22:30-05:00,17,,,,30,13,34,9,25,,60,17,53,21
2023-05-22T04:23:00-05:00,17,,,,25,13,34,13,25,,60,13,53,21
2023-05-22T04:23:30-05:00,17,,,,30,13,34,9,30,,62,9,53,21
2023-05-22T04:24:00-05:00,17,,,,30,13,34,9,30,,64,13,50,21
2023-05-22T04:24:30-05:00,17,,,,25,13,34,13,30,,60,17,53,21
2023-05-22T04:25:00-05:00,17,,,,25,13,34,13,30,,60,17,53,21
2023-05-22T04:25:30-05:00,17,,,,25,13,34,13,30,,64,17,53,21
2023-05-22T04:26:00-05:00,17,,,,25,13,34,13,30,,60,13,50,21
2023-05-22T04:26:30-05:00,17,,62,,25,13,34,13,30,,62,17,53,21
2023-05-22T04:27:00-05:00,17,,62,,25,13,34,13,30,,62,13,53,21
2023-05-22T04:27:30-05:00,17,,62,,25,13,34,13,30,,62,21,53,21
2023-05-22T04:28:00-05:00,17,,60,,25,13,34,13,30,,60,17,53,21
2023-05-22T04:28:30-05:00,17,,62,,30,13,34,13,30,,62,21,53,17
2023-05-22T04:29:00-05:00,17,,,,25,13,34,13,25,,62,17,50,21
2023-05-22T04:29:30-05:00,17,,62,,30,13,34,13,30,,62,25,50,21
2023-05-22T04:30:00-05:00,17,,62,,38,13,34,13,34,,66,21,53,17
2023-05-22T04:30:30-05:00,17,,,,38,13,34,13,30,,64,13,50,21
2023-05-22T04:31:00-05:00,17,,,,34,13,34,13,34,,66,17,50,21
2023-05-22T04:31:30-05:00,17,,,,30,9,34,13,30,,64,13,50,17
2023-05-22T04:32:00-05:00,17,,,,50,13,34,17,25,,64,17,50,21
2023-05-22T04:32:30-05:00,17,,,,46,13,34,13,30,,62,17,46,21
2023-05-22T04:33:00-05:00,17,,,,,17,34,13,30,,64,17,50,17
2023-05-22T04:33:30-05:00,17,,,,,13,34,13,30,,66,21,53,17
2023-05-22T04:34:00-05:00,17,,62,,,13,34,13,30,,64,13,50,21
2023-05-22T04:34:30-05:00,17,,62,,,13,34,13,25,,64,25,50,21
2023-05-22T04:35:00-05:00,17,,,,,13,34,13,25,,64,17,50,21
2023-05-22T04:35:30-05:00,17,,62,,50,13,34,13,25,,64,17,53,17
2023-05-22T04:36:00-05:00,17,,62,,42,13,34,13,25,,66,17,53,21
2023-05-22T04:36:30-05:00,17,,62,,34,13,34,13,34,,64,21,50,21
2023-05-22T04:37:00-05:00,13,,60,,38,17,34,13,30,,64,17,50,21
2023-05-22T04:37:30-05:00,17,,60,,38,13,34,9,34,,66,21,46,21
2023-05-22T04:38:00-05:00,17,,62,,34,13,34,13,42,,64,13,46,21
2023-05-22T04:38:30-05:00,17,,,,34,13,34,13,38,,64,17,53,17
2023-05-22T04:39:00-05:00,17,,62,,30,13,34,13,30,,64,25,50,21
2023-05-22T04:39:30-05:00,17,,62,,25,13,34,13,34,,64,17,50,21
2023-05-22T04:40:00-05:00,21,,62,,25,13,34,13,34,,66,13,50,21
2023-05-22T04:40:30-05:00,17,,62,,21,13,34,13,34,,64,21,50,21
2023-05-22T04:41:00-05:00,17,,53,,30,13,34,13,34,,66,13,53,17
2023-05-22T04:41:30-05:00,21,,53,,25,13,34,13,34,,66,17,50,21
2023-05-22T04:42:00-05:00,21,,53,,25,9,34,13,38,,62,21,53,21
2023-05-22T04:42:30-05:00,21,,50,,25,13,34,13,38,,62,17,53,21
2023-05-22T04:43:00-05:00,21,,42,,30,13,34,13,42,,60,21,53,17
2023-05-22T04:43:30-05:00,21,,42,,30,9,34,9,34,,62,21,53,17
2023-05-22T04:44:00-05:00,21,,30,,25,9,34,13,38,,62,13,53,21
2023-05-22T04:44:30-05:00,21,,30,,25,13,34,13,34,,60,,53,25
2023-05-22T04:45:00-05:00,21,,34,,25,13,34,13,34,,62,17,58,21
2023-05-22T04:45:30-05:00,17,,30,,25,9,34,13,34,,62,21,60,21
2023-05-22T04:46:00-05:00,17,,30,,30,9,34,13,34,,60,17,53,21
2023-05-22T04:46:30-05:00,21,,30,,25,13,34,13,38,,62,17,58,21
2023-05-22T04:47:00-05:00,21,,30,,30,9,34,13,34,,64,17,55,21
2023-05-22T04:47:30-05:00,17,,30,,34,9,34,9,38,,62,13,62,17
2023-05-22T04:48:00-05:00,21,,25,,25,9,34,13,34,,62,17,60,21
2023-05-22T04:48:30-05:00,21,,34,,25,9,34,13,38,,62,13,58,21
2023-05-22T04:49:00-05:00,21,,,,25,9,34,9,42,,62,9,55,17
2023-05-22T04:49:30-05:00,21,,,,25,9,34,9,34,,60,17,55,21
2023-05-22T04:50:00-05:00,21,,,,25,9,34,13,38,,60,13,58,21
2023-05-22T04:50:30-05:00,21,,,,25,9,34,13,38,,60,9,55,21
2023-05-22T04:51:00-05:00,21,,58,,25,13,34,13,38,,60,13,58,21
2023-05-22T04:52:00-05:00,21,,46,,30,13,34,9,38,,60,13,55,21
2023-05-22T04:52:30-05:00,21,,42,,30,9,34,13,42,,60,13,58,21
2023-05-22T04:53:00-05:00,21,,30,,30,13,34,13,38,,62,9,55,25
2023-05-22T04:53:30-05:00,25,,30,,25,13,34,13,38,,62,9,55,25
2023-05-22T04:54:00-05:00,21,,42,,21,13,34,9,38,,64,13,53,25
2023-05-22T04:54:30-05:00,25,,46,,21,13,34,13,38,,62,17,58,21
2023-05-22T04:55:00-05:00,25,,42,,25,13,34,9,38,,62,,55,25
2023-05-22T04:55:30-05:00,25,,34,,,13,34,13,38,,60,13,58,25
2023-05-22T04:56:00-05:00,25,,42,,25,9,34,13,38,,62,13,55,25
2023-05-22T04:56:30-05:00,25,,46,,25,13,34,13,42,,58,9,58,25
2023-05-22T04:57:00-05:00,21,,50,,25,9,34,13,38,,62,13,55,25
2023-05-22T04:58:00-05:00,25,,34,,25,9,34,9,42,,60,9,55,21
2023-05-22T04:58:30-05:00,25,,42,,21,9,34,13,38,,60,13,58,21
2023-05-22T04:59:30-05:00,25,,,,,,34,,42,,60,,53,
2023-05-22T05:00:00-05:00,30,,,,,,34,,38,,60,,53,
2023-05-22T05:00:30-05:00,25,,38,,5,13,34,13,38,,58,0,53,34
2023-05-22T05:01:00-05:00,25,,42,,21,13,34,13,38,,60,0,53,30
2023-05-22T05:01:30-05:00,30,,38,,21,13,34,13,34,,64,9,55,25
2023-05-22T05:02:00-05:00,30,,34,,25,13,34,13,38,,62,9,55,21
2023-05-22T05:02:30-05:00,25,,30,,25,13,34,13,42,,62,9,53,21
2023-05-22T05:03:00-05:00,25,,,,25,13,34,13,38,,60,9,55,25
2023-05-22T05:03:30-05:00,30,,,,25,13,34,13,42,,62,13,55,30
2023-05-22T05:04:30-05:00,25,,,,25,13,34,13,38,,60,9,53,25
2023-05-22T05:05:00-05:00,25,,,,25,9,34,9,42,,60,13,53,25
2023-05-22T05:05:30-05:00,30,,,,25,13,34,13,42,,60,13,53,25
2023-05-22T05:06:00-05:00,25,,,,21,13,34,9,38,,60,13,50,30
2023-05-22T05:06:30-05:00,30,,,,25,13,34,13,38,,58,9,53,25
2023-05-22T05:07:00-05:00,30,,,,25,13,34,9,34,,60,13,53,25
2023-05-22T05:07:30-05:00,30,,,,25,13,34,9,38,,62,5,53,21
2023-05-22T05:08:00-05:00,25,,,,25,13,34,13,38,,62,17,53,25
2023-05-22T05:08:30-05:00,30,,50,,25,13,34,13,38,,60,13,53,25
2023-05-22T05:09:00-05:00,30,,46,,21,13,34,13,38,,60,9,53,25
2023-05-22T05:09:30-05:00,25,,42,,21,13,34,13,46,,60,17,50,25
2023-05-22T05:10:00-05:00,25,,42,,21,13,34,13,42,,60,13,53,25
2023-05-22T05:10:30-05:00,25,,38,,21,9,34,13,42,,62,9,53,25
2023-05-22T05:11:00-05:00,25,,38,,25,13,34,13,42,,62,9,53,25
2023-05-22T05:11:30-05:00,25,,34,,21,13,34,13,42,,62,9,55,30
2023-05-22T05:12:00-05:00,25,,38,,21,13,34,13,46,,58,9,55,25
2023-05-22T05:12:30-05:00,25,,34,,21,13,34,13,46,,62,13,55,25
2023-05-22T05:13:00-05:00,30,,30,,21,9,34,13,42,,64,13,55,25
2023-05-22T05:13:30-05:00,30,,30,,21,13,34,13,42,,64,13,53,30
2023-05-22T05:14:00-05:00,30,,30,,21,13,34,13,42,,62,13,50,25
2023-05-22T05:14:30-05:00,30,,25,,21,13,34,9,38,,62,13,53,25
2023-05-22T05:15:00-05:00,30,,25,,21,13,34,9,42,,60,21,53,25
2023-05-22T05:15:30-05:00,30,,25,,21,13,34,13,42,,62,9,53,25
2023-05-22T05:16:00-05:00,25,,25,,21,13,34,9,42,,62,9,53,30
2023-05-22T05:16:30-05:00,30,,25,,25,13,34,9,38,,58,9,53,30
2023-05-22T05:17:00-05:00,30,,25,,25,13,34,13,42,,60,9,53,30
2023-05-22T05:17:30-05:00,30,,25,,21,9,34,13,38,,64,13,46,25
2023-05-22T05:18:00-05:00,30,,25,,25,13,34,13,38,,60,9,50,25
2023-05-22T05:18:30-05:00,34,,30,,25,13,34,13,38,,62,5,50,25
2023-05-22T05:19:00-05:00,30,,38,,25,13,34,13,38,,64,13,53,30
2023-05-22T05:19:30-05:00,25,,46,,25,13,34,13,42,,64,17,53,30
2023-05-22T05:20:00-05:00,30,,50,,25,13,34,9,42,,62,9,50,30
2023-05-22T05:20:30-05:00,30,,,,25,13,34,13,38,,60,13,53,25
2023-05-22T05:21:00-05:00,34,,,,21,13,34,13,38,,60,9,53,30
2023-05-22T05:21:30-05:00,34,,,,25,13,34,13,38,,62,5,50,25
2023-05-22T05:22:00-05:00,30,,,,25,13,34,13,38,,60,9,50,30
2023-05-22T05:22:30-05:00,30,,,,25,9,34,13,38,,60,5,53,25
2023-05-22T05:23:00-05:00,34,,,,25,13,34,9,34,,62,5,50,25
2023-05-22T05:23:30-05:00,34,,,,25,13,34,9,38,,60,13,50,25
