DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_1EE6,TANGARA_2492,TANGARA_2822,TANGARA_2E9A,TANGARA_307A,TANGARA_3782_x,TANGARA_3782_y,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-31T14:04:30-05:00,46,13,38,46,85,38,21,74,13,13,25,17,72,,,72,66,30,21,
2023-05-31T14:05:00-05:00,46,13,,46,87,38,21,77,13,13,21,17,72,,,74,68,25,21,
2023-05-31T14:05:30-05:00,46,13,,46,87,30,21,74,13,13,17,13,70,,,72,68,,21,
2023-05-31T14:06:00-05:00,46,13,,46,91,34,21,77,13,13,17,13,72,,,72,68,21,21,
2023-05-31T14:06:30-05:00,46,34,,46,93,38,21,74,13,13,13,17,72,,,74,70,,21,17
2023-05-31T14:07:00-05:00,46,21,,46,87,38,30,74,13,13,13,17,72,,,72,70,,21,
2023-05-31T14:07:30-05:00,46,17,,46,89,38,25,74,13,13,13,13,79,,,74,70,30,25,17
2023-05-31T14:08:00-05:00,46,17,,46,91,34,30,72,13,9,13,9,77,,,70,72,25,21,
2023-05-31T14:08:30-05:00,46,17,,42,91,38,30,74,9,9,17,13,74,,,74,74,21,21,17
2023-05-31T14:09:00-05:00,46,13,,46,,34,30,74,13,13,17,17,74,,,74,77,30,21,17
2023-05-31T14:09:30-05:00,46,13,,42,91,34,30,72,13,13,17,13,77,,,72,77,30,25,13
2023-05-31T14:10:00-05:00,46,13,,46,93,34,25,72,13,13,17,,77,,,72,74,,21,17
2023-05-31T14:10:30-05:00,46,17,,46,93,38,25,74,13,9,17,,77,,,72,77,,17,13
2023-05-31T14:11:00-05:00,46,13,,46,91,38,25,74,13,13,13,17,77,,,70,77,,21,13
2023-05-31T14:11:30-05:00,46,13,,50,91,38,21,72,9,9,17,17,74,,,72,77,,21,13
2023-05-31T14:12:00-05:00,46,13,,42,93,38,21,70,13,9,13,17,77,,,70,77,,21,13
2023-05-31T14:12:30-05:00,46,13,,42,89,38,25,79,9,9,13,,77,,,72,77,,25,9
2023-05-31T14:13:00-05:00,46,13,,46,89,30,21,74,13,9,13,13,77,,,72,79,,21,13
2023-05-31T14:13:30-05:00,46,13,,46,91,30,21,68,9,9,21,13,77,,,70,77,,30,13
2023-05-31T14:14:00-05:00,46,13,,42,91,30,25,68,13,9,17,13,77,,,72,81,,30,13
2023-05-31T14:15:00-05:00,46,13,38,42,89,30,25,70,13,9,13,17,77,,,68,79,,25,13
2023-05-31T14:15:30-05:00,46,13,38,46,87,30,25,68,9,5,13,,77,,,70,77,25,17,13
2023-05-31T14:16:00-05:00,46,9,38,42,89,34,25,72,13,5,13,,74,,,72,79,21,17,13
2023-05-31T14:16:30-05:00,46,13,38,42,91,34,25,74,13,5,13,,72,,,70,81,13,17,13
2023-05-31T14:17:00-05:00,46,9,38,46,89,34,25,72,9,9,13,17,74,,,68,77,13,21,9
2023-05-31T14:17:30-05:00,46,9,,46,87,30,25,70,13,5,13,13,72,,,68,77,13,21,9
2023-05-31T14:18:00-05:00,46,9,38,42,87,30,25,70,9,5,13,13,77,,,70,77,13,25,13
2023-05-31T14:18:30-05:00,46,9,38,46,87,25,25,70,13,9,13,13,77,,,70,79,21,25,13
2023-05-31T14:19:00-05:00,46,13,38,46,83,30,30,68,9,5,13,13,79,,,66,81,13,25,13
2023-05-31T14:19:30-05:00,46,13,38,46,85,30,25,72,13,5,13,13,74,,,66,79,13,25,13
2023-05-31T14:20:00-05:00,46,13,30,42,81,30,25,74,13,5,13,13,72,,,64,79,13,21,13
2023-05-31T14:20:30-05:00,46,13,25,42,81,,25,70,13,5,13,,74,,,64,74,13,17,13
2023-05-31T14:21:00-05:00,46,9,25,42,83,,30,70,13,9,17,17,74,,,64,74,13,21,13
2023-05-31T14:21:30-05:00,46,9,25,38,81,46,30,68,13,5,13,13,77,,,62,77,9,17,13
2023-05-31T14:22:00-05:00,46,9,21,38,81,34,30,68,13,5,13,13,77,,,62,77,9,21,13
2023-05-31T14:22:30-05:00,46,9,25,38,77,21,30,72,9,9,21,13,74,,,62,74,17,21,13
2023-05-31T14:23:00-05:00,46,9,30,42,77,25,34,72,13,9,25,9,74,,,66,77,9,21,13
2023-05-31T14:23:30-05:00,46,9,30,38,79,21,30,70,13,5,25,9,74,,,64,74,17,17,13
2023-05-31T14:24:00-05:00,46,9,30,38,79,25,34,70,13,5,17,9,74,,,62,74,13,21,9
2023-05-31T14:24:30-05:00,46,9,30,42,81,17,34,66,13,5,13,9,74,,,62,77,13,25,13
2023-05-31T14:25:00-05:00,46,9,25,42,81,17,30,68,9,5,13,9,77,,,60,79,13,25,13
2023-05-31T14:25:30-05:00,46,9,21,42,77,17,34,66,13,5,9,9,74,,,62,74,21,21,13
2023-05-31T14:26:00-05:00,46,9,25,38,77,25,30,66,13,5,13,9,77,,,62,74,13,25,13
2023-05-31T14:26:30-05:00,46,9,25,42,77,21,30,70,13,9,17,9,77,,,62,79,17,30,9
2023-05-31T14:27:00-05:00,46,9,25,38,79,21,30,66,13,9,17,9,77,,,62,77,9,25,9
2023-05-31T14:27:30-05:00,46,9,25,42,74,21,30,64,13,5,17,9,77,,,62,79,13,25,9
2023-05-31T14:28:00-05:00,46,9,30,38,77,30,25,58,13,9,13,13,77,,,62,79,13,21,13
2023-05-31T14:28:30-05:00,46,9,25,38,79,34,25,46,13,5,13,9,74,,,60,79,13,25,13
2023-05-31T14:29:00-05:00,46,9,25,34,79,30,21,42,13,5,13,9,77,,,60,79,13,30,13
2023-05-31T14:29:30-05:00,46,9,25,38,79,25,25,42,13,5,13,13,74,,,62,79,17,30,9
2023-05-31T14:30:00-05:00,46,9,25,38,79,21,25,53,13,5,13,9,72,,,64,79,13,30,9
2023-05-31T14:30:30-05:00,46,9,25,34,74,21,25,60,13,5,13,9,70,,,64,77,17,38,9
2023-05-31T14:31:00-05:00,46,9,21,38,74,21,30,62,13,5,13,9,74,,,58,79,9,30,9
2023-05-31T14:31:30-05:00,46,9,21,38,72,21,25,62,13,9,13,9,72,,,62,77,13,34,9
2023-05-31T14:32:00-05:00,46,9,21,38,74,30,21,60,13,9,13,9,68,,,60,79,13,30,13
2023-05-31T14:32:30-05:00,46,9,17,38,74,30,21,62,13,5,13,9,74,,,60,79,9,25,9
2023-05-31T14:33:00-05:00,46,5,17,34,70,25,25,60,13,5,13,13,70,,,55,77,9,21,9
2023-05-31T14:33:30-05:00,46,5,21,34,68,30,25,60,13,9,13,13,70,,,55,79,13,21,9
2023-05-31T14:34:00-05:00,46,9,17,38,68,25,21,60,13,5,13,9,70,,,55,79,21,17,9
2023-05-31T14:34:30-05:00,46,9,21,38,68,30,21,60,13,5,13,9,68,,,55,81,13,21,13
2023-05-31T14:35:00-05:00,46,5,21,38,68,34,21,,9,5,13,13,62,,,55,81,13,25,9
2023-05-31T14:35:30-05:00,46,5,17,42,66,25,17,60,13,5,13,13,62,,,55,72,9,21,9
2023-05-31T14:36:00-05:00,46,9,21,38,64,17,17,60,13,5,13,9,64,,,50,70,13,,9
2023-05-31T14:36:30-05:00,46,9,21,38,64,25,21,60,9,5,13,13,68,,,50,70,13,25,9
2023-05-31T14:37:00-05:00,46,9,13,38,62,25,21,58,13,5,13,13,68,,,53,74,9,25,9
2023-05-31T14:37:30-05:00,46,5,17,38,58,17,21,60,13,5,17,9,68,,,46,77,5,21,9
2023-05-31T14:38:00-05:00,46,5,17,38,55,17,25,58,13,5,13,9,68,,,42,81,13,21,9
2023-05-31T14:38:30-05:00,46,5,17,34,55,21,21,58,13,5,13,13,66,,,38,74,13,30,9
2023-05-31T14:39:00-05:00,46,9,13,34,50,17,21,55,13,5,13,9,68,,,42,72,9,21,9
2023-05-31T14:39:30-05:00,46,9,13,38,46,30,25,53,13,9,13,9,66,,,38,74,9,25,13
2023-05-31T14:40:00-05:00,46,9,13,38,46,30,21,42,13,5,13,17,66,,,38,72,9,25,17
2023-05-31T14:40:30-05:00,46,34,13,38,50,21,21,42,13,5,21,13,62,,,34,72,17,30,13
2023-05-31T14:41:00-05:00,46,17,17,38,46,17,17,34,9,5,17,13,62,,,34,77,17,38,9
2023-05-31T14:41:30-05:00,46,13,17,34,46,13,21,25,13,5,13,13,62,,,30,70,9,,9
2023-05-31T14:42:00-05:00,46,9,17,34,46,17,21,25,13,5,30,13,62,,,30,74,13,,9
2023-05-31T14:42:30-05:00,46,5,13,34,42,17,21,25,13,5,25,9,42,,,30,77,17,25,9
2023-05-31T14:43:00-05:00,46,9,13,34,42,17,17,21,13,5,17,9,30,,,34,74,9,30,13
2023-05-31T14:43:30-05:00,46,5,25,34,38,17,17,25,13,5,13,9,21,,,30,72,9,25,13
2023-05-31T14:44:00-05:00,46,5,30,30,34,13,17,25,13,5,13,9,25,,,25,72,17,25,9
2023-05-31T14:44:30-05:00,46,9,30,34,30,13,17,21,13,5,13,13,25,,,21,70,9,25,9
2023-05-31T14:45:00-05:00,46,5,25,38,34,17,17,25,,5,17,9,38,,,21,64,17,21,9
2023-05-31T14:45:30-05:00,46,5,21,34,30,17,17,25,13,5,13,13,30,,,21,50,17,25,9
2023-05-31T14:46:00-05:00,46,9,21,34,30,17,17,21,13,9,13,9,30,,,25,38,17,30,9
2023-05-31T14:46:30-05:00,46,9,17,34,34,17,17,21,13,5,13,,34,,,17,34,17,25,9
2023-05-31T14:47:00-05:00,46,9,13,38,30,30,17,25,13,5,13,17,30,,,21,34,9,21,9
2023-05-31T14:47:30-05:00,46,9,13,34,30,21,17,21,13,5,13,,21,,,21,30,9,25,9
2023-05-31T14:48:00-05:00,46,9,13,34,30,17,17,21,13,5,13,,30,,,21,25,9,17,9
2023-05-31T14:48:30-05:00,46,9,13,30,30,17,17,21,13,5,13,13,25,,,17,25,9,17,9
2023-05-31T14:49:00-05:00,46,9,17,30,30,25,17,21,13,,13,13,30,,,21,21,13,30,9
2023-05-31T14:49:30-05:00,46,5,17,30,30,21,21,21,,5,13,13,25,,,21,25,9,25,13
2023-05-31T14:50:00-05:00,46,9,17,30,30,17,17,21,13,5,9,,34,,,21,21,9,25,13
2023-05-31T14:50:30-05:00,46,9,17,30,30,17,17,21,13,5,13,,38,,,21,21,9,21,13
2023-05-31T14:51:00-05:00,46,9,17,30,30,17,17,17,9,5,13,,42,,,21,21,5,21,13
2023-05-31T14:51:30-05:00,46,9,17,25,34,21,17,17,13,5,13,,53,,,21,25,9,17,9
2023-05-31T14:52:00-05:00,46,9,21,30,30,17,21,21,13,5,13,,50,,,17,21,13,17,13
2023-05-31T14:52:30-05:00,46,9,21,30,30,21,17,21,13,9,,,50,,,21,30,9,21,13
2023-05-31T14:53:00-05:00,46,13,21,25,30,17,17,21,13,9,,13,53,,,17,34,9,21,17
2023-05-31T14:54:00-05:00,46,9,21,25,34,17,17,21,13,9,,13,50,,,21,38,9,21,13
2023-05-31T14:54:30-05:00,46,9,21,25,34,17,21,21,13,9,,13,53,,,21,42,9,21,9
2023-05-31T14:55:00-05:00,46,13,21,25,30,17,21,21,13,9,,13,50,,,21,42,17,17,13
2023-05-31T14:55:30-05:00,46,13,17,25,25,17,17,21,13,9,,13,50,,,21,42,9,17,13
2023-05-31T14:56:00-05:00,46,9,17,25,25,17,21,17,13,9,,13,50,,,17,42,13,13,13
2023-05-31T14:56:30-05:00,46,13,17,25,25,21,21,21,13,9,,13,46,,,17,34,17,17,13
2023-05-31T14:57:00-05:00,46,9,17,30,25,21,17,21,13,9,,9,46,,,17,34,17,17,13
2023-05-31T14:57:30-05:00,46,,17,30,25,21,13,21,9,9,30,9,50,,,17,38,17,17,9
2023-05-31T14:58:00-05:00,46,,21,25,25,21,13,17,13,9,,13,50,,,13,34,13,13,13
2023-05-31T14:58:30-05:00,46,,21,25,21,21,13,17,13,5,,9,50,,,17,34,13,13,13
2023-05-31T14:59:00-05:00,46,,25,30,25,17,13,17,13,9,,9,50,,,17,38,17,13,9
2023-05-31T14:59:30-05:00,46,,21,25,21,17,13,21,13,9,,9,42,,,13,42,9,13,13
2023-05-31T15:00:00-05:00,46,,17,25,21,17,17,17,,9,,9,46,,,13,38,9,17,13
2023-05-31T15:00:30-05:00,46,,17,25,17,25,17,17,9,9,,9,46,,,13,34,5,17,13
2023-05-31T15:01:00-05:00,46,9,17,25,17,17,21,21,13,9,30,9,50,,,13,38,13,17,13
2023-05-31T15:01:30-05:00,46,9,17,30,17,21,17,21,13,9,17,9,46,,,13,34,13,21,13
2023-05-31T15:02:00-05:00,46,9,17,25,17,46,17,21,13,9,17,13,42,,,9,34,13,21,13
2023-05-31T15:02:30-05:00,46,9,17,25,17,46,21,21,13,9,17,9,38,,,9,42,17,21,13
2023-05-31T15:03:00-05:00,46,9,17,30,13,30,21,21,13,9,17,9,38,,,9,38,13,25,13
2023-05-31T15:03:30-05:00,46,9,17,30,13,30,17,17,9,9,17,9,46,,,9,38,9,25,13
2023-05-31T15:04:00-05:00,46,9,17,30,13,25,17,21,13,9,13,9,42,,,9,42,9,25,13
2023-05-31T15:04:30-05:00,46,13,17,30,17,17,17,21,13,5,17,9,42,,,9,42,13,25,13
2023-05-31T15:05:00-05:00,46,9,17,30,17,21,13,21,13,5,13,9,38,,,9,42,13,17,13
2023-05-31T15:05:30-05:00,46,5,17,30,13,17,17,21,13,9,13,9,46,,,13,42,13,13,13
2023-05-31T15:06:00-05:00,46,9,17,34,13,17,13,21,13,9,13,9,42,,,9,42,9,17,13
2023-05-31T15:06:30-05:00,46,9,21,30,13,21,17,21,13,9,9,9,34,,,9,46,13,21,13
2023-05-31T15:07:00-05:00,46,9,17,34,13,17,17,21,13,9,13,9,34,,,9,38,13,17,13
2023-05-31T15:07:30-05:00,46,,21,34,13,17,17,17,13,9,13,9,34,,,9,34,9,21,17
2023-05-31T15:08:00-05:00,46,,21,34,13,17,21,21,13,9,13,13,30,,,9,38,5,17,13
2023-05-31T15:08:30-05:00,46,,30,34,13,21,17,25,13,9,9,9,25,,,9,42,5,21,13
2023-05-31T15:09:00-05:00,46,,25,34,13,17,17,21,9,9,13,9,30,,,9,38,13,17,13
2023-05-31T15:09:30-05:00,46,,21,34,13,17,17,21,13,5,13,13,30,,,9,38,13,17,13
2023-05-31T15:10:00-05:00,46,,25,25,13,17,17,21,13,5,13,13,25,,,9,34,13,17,13
2023-05-31T15:10:30-05:00,46,,21,30,13,17,17,21,13,9,13,13,30,,,9,30,9,,13
2023-05-31T15:11:00-05:00,46,,21,30,13,17,17,21,13,9,13,13,30,,,9,30,9,21,17
2023-05-31T15:11:30-05:00,46,9,17,25,13,21,13,21,13,9,17,13,34,,,9,30,13,21,13
2023-05-31T15:12:00-05:00,46,9,17,30,,25,17,21,9,9,13,13,34,,,9,30,13,21,13
2023-05-31T15:12:30-05:00,46,9,13,30,13,21,17,17,13,9,13,9,30,,,9,30,13,13,13
2023-05-31T15:13:00-05:00,46,9,13,30,13,17,13,21,9,9,13,9,25,,,9,34,9,17,13
2023-05-31T15:13:30-05:00,46,9,17,25,13,21,13,21,13,9,13,9,25,,,13,30,9,17,13
