DATETIME,TANGARA_25CE,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_1EE6,TANGARA_2492,TANGARA_2822,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-14T11:59:30-05:00,45,39,57,54,40,40,34,47,36,43,37,40,29,33,52
2023-05-14T23:59:30-05:00,36,33,36,49,30,37,34,34,34,35,23,24,26,24,41
