DATETIME,TANGARA_25CE,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_1EE6,TANGARA_2492,TANGARA_2822,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-14T00:14:00-05:00,25,25,38,21,21,25,34,21,30,21,21,21,30,34,70
2023-05-14T00:14:30-05:00,25,25,42,25,25,25,34,25,30,21,21,17,13,30,72
2023-05-14T00:15:00-05:00,25,25,42,25,30,25,34,21,30,17,17,21,21,30,30
2023-05-14T00:15:30-05:00,25,25,46,25,30,21,34,21,25,17,21,21,17,30,62
2023-05-14T00:16:00-05:00,25,25,42,25,34,25,34,21,25,21,21,21,17,34,79
2023-05-14T00:16:30-05:00,25,25,50,21,30,25,34,17,30,17,21,21,17,42,81
2023-05-14T00:17:00-05:00,25,25,50,25,30,25,34,21,25,17,21,21,13,42,38
2023-05-14T00:17:30-05:00,30,21,38,21,34,21,34,21,25,17,21,21,17,46,21
2023-05-14T00:18:00-05:00,25,25,42,21,25,25,34,25,25,21,17,21,17,42,58
2023-05-14T00:18:30-05:00,25,21,38,25,30,21,34,21,30,17,21,17,17,38,83
2023-05-14T00:19:00-05:00,25,21,34,25,25,25,34,21,30,21,21,21,17,30,60
2023-05-14T00:19:30-05:00,25,25,34,21,25,17,34,21,25,21,25,21,21,,
2023-05-14T00:20:00-05:00,30,25,38,25,25,17,34,21,25,21,21,21,21,30,
2023-05-14T00:20:30-05:00,25,21,42,21,25,21,34,25,30,21,21,21,13,25,79
2023-05-14T00:21:00-05:00,25,25,38,21,25,17,34,21,30,17,21,21,21,25,85
2023-05-14T00:21:30-05:00,25,25,38,25,34,17,34,21,25,17,21,21,17,25,68
2023-05-14T00:22:00-05:00,25,21,38,21,34,21,34,25,25,21,21,21,17,25,83
2023-05-14T00:22:30-05:00,25,21,38,21,34,17,34,21,21,21,25,21,21,21,53
2023-05-14T00:23:00-05:00,38,25,38,21,34,21,34,25,25,21,21,21,17,25,46
2023-05-14T00:23:30-05:00,30,25,34,21,34,21,34,21,25,21,21,21,17,25,62
2023-05-14T00:24:00-05:00,30,25,38,25,38,21,34,21,25,17,21,21,17,25,30
2023-05-14T00:24:30-05:00,25,25,38,34,34,21,34,21,25,17,21,25,17,21,25
2023-05-14T00:25:00-05:00,25,25,34,30,38,21,34,21,25,17,25,21,13,25,25
2023-05-14T00:25:30-05:00,25,30,34,25,34,17,34,21,25,17,21,21,25,25,25
2023-05-14T00:26:00-05:00,25,25,,25,34,21,34,21,25,17,21,21,25,25,34
2023-05-14T00:26:30-05:00,25,25,38,25,38,21,34,25,25,17,21,21,17,25,25
2023-05-14T00:27:00-05:00,25,25,38,30,34,21,34,21,25,21,21,21,13,21,25
2023-05-14T00:27:30-05:00,25,30,34,25,30,21,34,21,21,17,21,25,21,25,53
2023-05-14T00:28:00-05:00,21,25,34,25,30,17,34,21,25,21,25,21,17,30,38
2023-05-14T00:28:30-05:00,30,25,38,30,30,21,34,21,25,17,21,21,17,25,25
2023-05-14T00:29:00-05:00,30,25,38,30,30,21,34,25,30,17,21,21,21,25,25
2023-05-14T00:29:30-05:00,30,25,38,30,25,17,34,25,25,21,21,25,21,25,30
2023-05-14T00:30:00-05:00,25,25,38,34,25,21,34,25,25,21,21,21,17,25,30
2023-05-14T00:30:30-05:00,25,25,38,25,25,21,34,25,25,17,21,25,17,25,30
2023-05-14T00:31:00-05:00,25,25,38,30,21,17,34,25,30,17,21,25,17,25,30
2023-05-14T00:31:30-05:00,25,25,42,25,21,21,34,25,25,17,21,25,21,25,30
2023-05-14T00:32:00-05:00,25,25,42,30,21,17,34,25,25,21,17,25,13,25,30
2023-05-14T00:32:30-05:00,21,21,42,25,21,17,34,30,25,21,21,21,21,30,25
2023-05-14T00:33:00-05:00,21,25,53,25,21,17,34,25,25,21,17,21,17,30,25
2023-05-14T00:33:30-05:00,25,30,53,25,21,21,34,25,25,21,21,25,13,34,34
2023-05-14T00:34:00-05:00,25,25,53,25,21,17,34,25,25,21,21,21,13,25,42
2023-05-14T00:34:30-05:00,25,21,53,25,21,21,34,25,25,21,21,25,17,34,34
2023-05-14T00:35:00-05:00,25,25,53,30,21,21,34,30,25,21,21,21,17,38,30
2023-05-14T00:35:30-05:00,25,25,50,25,21,21,34,30,30,21,17,21,21,38,30
2023-05-14T00:36:00-05:00,30,25,50,25,21,21,34,30,25,21,17,25,13,38,30
2023-05-14T00:36:30-05:00,30,25,50,25,21,21,34,30,25,21,21,21,13,38,30
2023-05-14T00:37:00-05:00,30,25,53,25,21,21,34,30,25,21,21,25,21,38,25
2023-05-14T00:37:30-05:00,25,25,50,25,21,17,34,30,25,21,21,21,21,42,25
2023-05-14T00:38:00-05:00,25,25,53,25,21,21,34,30,25,17,21,25,21,42,25
2023-05-14T00:38:30-05:00,25,25,53,25,21,21,34,34,25,21,21,21,17,42,30
2023-05-14T00:39:00-05:00,25,25,55,25,17,21,34,34,25,21,21,25,13,42,30
2023-05-14T00:39:30-05:00,25,30,53,30,21,21,34,34,25,21,21,21,25,42,30
2023-05-14T00:40:00-05:00,30,25,53,34,17,21,34,34,25,21,21,25,21,42,25
2023-05-14T00:40:30-05:00,25,25,50,34,17,21,34,30,25,21,21,21,17,42,25
2023-05-14T00:41:00-05:00,25,25,53,38,21,21,34,30,21,21,21,21,25,46,30
2023-05-14T00:41:30-05:00,25,25,55,46,17,17,34,30,21,21,17,21,17,42,30
2023-05-14T00:42:00-05:00,25,30,53,46,17,21,34,30,25,21,21,21,21,46,30
2023-05-14T00:42:30-05:00,25,30,55,53,17,21,34,30,25,17,21,25,25,50,30
2023-05-14T00:43:00-05:00,30,25,55,62,17,21,34,30,25,21,21,25,21,50,30
2023-05-14T00:43:30-05:00,30,25,53,68,17,21,34,25,25,21,21,21,30,50,30
2023-05-14T00:44:00-05:00,25,25,55,74,17,21,34,30,25,21,21,21,21,,30
2023-05-14T00:44:30-05:00,25,30,55,81,17,17,34,30,25,21,21,25,21,,25
2023-05-14T00:45:00-05:00,25,30,60,,17,21,34,30,25,21,21,21,25,50,25
2023-05-14T00:45:30-05:00,25,30,58,,17,21,34,34,25,21,25,25,17,50,25
2023-05-14T00:46:00-05:00,21,30,60,,13,25,34,34,25,21,25,25,17,50,25
2023-05-14T00:46:30-05:00,25,30,62,,17,21,34,30,30,21,25,25,17,50,30
2023-05-14T00:47:00-05:00,30,30,60,,13,21,34,30,30,21,21,25,21,50,25
2023-05-14T00:47:30-05:00,21,25,62,,13,21,34,30,30,21,21,21,21,,25
2023-05-14T00:48:00-05:00,25,25,62,81,17,17,34,30,25,21,25,25,21,50,25
2023-05-14T00:48:30-05:00,25,30,64,77,13,21,34,30,25,21,21,21,25,50,25
2023-05-14T00:49:00-05:00,25,25,62,77,13,17,34,30,25,21,25,21,25,46,25
2023-05-14T00:49:30-05:00,25,30,62,64,17,21,34,30,25,21,21,21,17,46,30
2023-05-14T00:50:00-05:00,25,30,62,58,17,21,34,34,30,21,21,25,21,46,25
2023-05-14T00:50:30-05:00,25,34,64,58,17,21,34,34,30,21,21,25,21,46,30
2023-05-14T00:51:00-05:00,25,30,62,53,17,21,34,30,25,21,21,25,25,46,30
2023-05-14T00:51:30-05:00,25,30,58,46,17,21,34,30,25,21,21,25,21,50,34
2023-05-14T00:52:00-05:00,25,30,60,46,17,21,34,30,25,21,21,21,17,50,30
2023-05-14T00:52:30-05:00,25,30,,50,21,21,34,34,30,21,25,21,25,50,30
2023-05-14T00:53:00-05:00,25,30,60,53,21,21,34,34,30,21,21,21,30,42,30
2023-05-14T00:53:30-05:00,21,30,60,50,17,21,34,34,25,21,25,21,21,46,30
2023-05-14T00:54:00-05:00,25,34,58,50,17,21,34,34,30,21,21,21,17,46,30
2023-05-14T00:54:30-05:00,30,30,58,46,17,21,34,34,25,25,21,21,17,46,30
2023-05-14T00:55:00-05:00,25,30,60,42,17,21,34,34,25,21,21,21,17,50,30
2023-05-14T00:55:30-05:00,25,34,58,46,17,21,34,34,25,21,25,25,17,46,25
2023-05-14T00:56:00-05:00,25,34,58,50,17,21,34,34,25,21,21,21,21,50,30
2023-05-14T00:56:30-05:00,21,34,58,46,13,21,34,34,30,25,21,21,21,50,25
2023-05-14T00:57:00-05:00,25,30,58,46,17,21,34,38,30,21,25,21,21,50,25
2023-05-14T00:57:30-05:00,25,30,60,46,17,21,34,34,25,21,21,21,25,50,25
2023-05-14T00:58:00-05:00,25,34,58,46,17,21,34,34,25,21,21,21,17,50,30
2023-05-14T00:58:30-05:00,25,30,58,46,17,21,34,34,25,25,21,21,21,50,25
2023-05-14T00:59:00-05:00,25,30,58,46,17,21,34,34,30,21,21,21,21,,25
2023-05-14T00:59:30-05:00,25,30,58,46,13,21,34,34,25,25,25,21,21,46,30
2023-05-14T01:00:00-05:00,25,34,58,50,13,21,34,34,25,21,21,21,25,46,25
2023-05-14T01:00:30-05:00,25,34,55,50,13,21,34,34,25,21,21,21,17,46,25
2023-05-14T01:01:00-05:00,25,34,58,53,13,21,34,34,25,21,21,21,17,46,30
2023-05-14T01:01:30-05:00,25,30,60,50,13,21,34,34,25,25,25,21,30,46,30
2023-05-14T01:02:00-05:00,30,30,60,55,13,21,34,42,25,21,21,21,21,42,30
2023-05-14T01:02:30-05:00,30,30,62,50,13,21,34,34,25,21,25,21,21,46,30
2023-05-14T01:03:00-05:00,25,34,60,42,13,21,34,34,25,21,25,17,21,46,30
2023-05-14T01:03:30-05:00,25,34,60,38,13,21,34,34,25,21,21,21,30,42,30
2023-05-14T01:04:00-05:00,25,30,60,38,13,25,34,38,21,21,21,21,25,46,30
2023-05-14T01:04:30-05:00,25,30,62,42,13,21,34,38,25,21,25,21,25,42,30
2023-05-14T01:05:00-05:00,30,34,64,42,13,21,34,34,25,21,21,21,30,42,30
2023-05-14T01:05:30-05:00,30,30,60,42,13,21,34,34,30,25,21,21,21,46,30
2023-05-14T01:06:00-05:00,25,34,60,46,13,21,34,30,25,25,25,17,25,42,30
2023-05-14T01:06:30-05:00,30,38,60,42,13,21,34,34,25,21,21,21,21,46,30
2023-05-14T01:07:00-05:00,25,38,58,46,13,21,34,34,25,25,21,21,21,42,30
2023-05-14T01:07:30-05:00,25,38,60,46,13,21,34,30,25,21,21,17,21,42,30
2023-05-14T01:08:00-05:00,25,38,58,46,13,25,34,30,21,21,21,21,25,50,34
2023-05-14T01:08:30-05:00,25,42,58,50,17,21,34,30,17,25,21,21,30,46,30
2023-05-14T01:09:00-05:00,25,38,58,53,13,21,34,30,21,25,21,21,25,46,34
2023-05-14T01:09:30-05:00,25,38,58,50,13,21,34,34,25,25,25,21,30,46,34
2023-05-14T01:10:00-05:00,25,38,58,53,13,21,34,30,25,25,21,21,25,46,34
2023-05-14T01:10:30-05:00,25,34,60,50,13,25,34,30,21,25,21,21,21,42,34
2023-05-14T01:11:00-05:00,25,34,58,53,13,21,34,34,25,21,25,21,21,46,34
2023-05-14T01:11:30-05:00,25,38,55,55,13,21,34,34,25,25,21,17,13,46,34
2023-05-14T01:12:00-05:00,30,38,58,53,13,21,34,34,21,25,21,21,25,42,34
2023-05-14T01:12:30-05:00,25,34,53,53,13,21,34,34,25,25,25,17,25,46,34
2023-05-14T01:13:00-05:00,30,34,55,53,17,21,34,34,25,21,25,21,25,50,30
2023-05-14T01:13:30-05:00,25,38,55,46,13,30,34,34,21,21,25,21,25,50,34
2023-05-14T01:14:00-05:00,25,38,53,50,13,25,34,34,21,25,25,21,30,,34
2023-05-14T01:14:30-05:00,25,38,58,53,17,21,34,30,21,25,21,21,17,50,34
2023-05-14T01:15:00-05:00,25,42,55,53,13,21,34,30,21,25,25,21,25,46,34
2023-05-14T01:15:30-05:00,25,34,55,53,13,25,34,34,25,25,25,21,30,,30
2023-05-14T01:16:00-05:00,30,38,53,53,13,21,34,34,25,25,21,17,17,50,34
2023-05-14T01:16:30-05:00,30,38,55,53,13,25,34,30,21,25,25,21,25,,34
2023-05-14T01:17:00-05:00,30,38,55,53,13,21,34,30,25,25,25,21,13,,34
2023-05-14T01:17:30-05:00,25,38,55,50,13,21,34,30,25,25,21,21,13,50,38
2023-05-14T01:18:00-05:00,30,38,55,53,13,21,34,30,21,25,21,21,21,50,34
2023-05-14T01:18:30-05:00,25,38,55,53,13,21,34,34,21,25,21,21,25,,30
2023-05-14T01:19:00-05:00,25,38,55,53,9,25,34,30,21,25,21,21,25,50,34
2023-05-14T01:19:30-05:00,30,34,55,50,13,25,34,30,21,25,21,21,30,50,34
2023-05-14T01:20:00-05:00,30,38,,53,13,21,34,34,21,25,21,17,30,50,34
2023-05-14T01:20:30-05:00,30,34,55,62,13,21,34,34,25,25,21,17,30,,34
2023-05-14T01:21:00-05:00,30,34,55,62,13,25,34,30,21,25,21,17,17,,34
2023-05-14T01:21:30-05:00,25,34,55,62,13,25,34,30,21,21,21,21,21,,34
2023-05-14T01:22:00-05:00,25,30,58,66,13,21,34,34,17,25,21,21,25,,34
2023-05-14T01:22:30-05:00,30,34,53,66,13,21,34,34,21,25,21,21,25,,38
2023-05-14T01:23:00-05:00,30,46,53,70,13,21,34,34,21,25,25,17,21,,34
2023-05-14T01:23:30-05:00,30,53,55,70,13,25,34,34,21,30,21,21,34,,38
2023-05-14T01:24:00-05:00,30,53,60,68,13,25,34,30,25,25,25,21,34,,38
2023-05-14T01:24:30-05:00,25,,60,68,13,38,34,30,21,25,25,21,34,,38
2023-05-14T01:25:00-05:00,30,,60,66,13,34,34,34,21,25,25,21,30,,34
2023-05-14T01:25:30-05:00,25,,62,64,13,38,34,34,21,25,25,21,30,,30
2023-05-14T01:26:00-05:00,30,,60,64,13,34,34,25,17,30,21,21,34,,34
2023-05-14T01:26:30-05:00,30,53,60,66,13,42,34,30,17,25,25,17,30,,34
2023-05-14T01:27:00-05:00,25,46,62,66,13,42,34,30,21,30,21,21,34,,34
2023-05-14T01:27:30-05:00,30,46,62,64,13,38,34,30,17,30,25,21,34,,38
2023-05-14T01:28:00-05:00,30,46,62,64,13,42,34,30,17,30,25,21,38,,34
2023-05-14T01:28:30-05:00,25,42,62,70,13,46,34,30,17,30,25,21,30,,38
2023-05-14T01:29:00-05:00,25,38,62,66,13,42,34,30,17,25,21,21,25,46,34
2023-05-14T01:29:30-05:00,30,42,62,68,13,38,34,30,17,30,25,17,34,50,34
2023-05-14T01:30:00-05:00,30,38,62,66,13,38,34,30,17,25,21,25,34,46,34
2023-05-14T01:30:30-05:00,30,38,64,68,13,46,34,30,17,30,21,21,34,46,38
2023-05-14T01:31:00-05:00,30,38,62,62,13,50,34,30,13,30,21,21,34,42,34
2023-05-14T01:31:30-05:00,25,34,66,66,13,46,34,30,17,30,21,21,34,38,38
2023-05-14T01:32:00-05:00,30,38,64,66,13,42,34,30,21,30,21,25,34,38,34
2023-05-14T01:32:30-05:00,30,34,66,64,13,42,34,30,17,30,21,25,25,42,38
2023-05-14T01:33:00-05:00,25,34,64,66,13,38,34,34,17,30,21,21,30,42,34
2023-05-14T01:33:30-05:00,25,34,62,66,13,38,34,30,17,25,25,25,34,38,34
2023-05-14T01:34:00-05:00,30,34,66,64,13,42,34,34,17,30,25,30,21,38,34
2023-05-14T01:34:30-05:00,30,34,62,64,13,42,34,34,17,30,21,25,34,38,30
2023-05-14T01:35:00-05:00,25,34,60,64,9,42,34,30,17,34,21,25,34,38,34
2023-05-14T01:35:30-05:00,25,34,58,62,13,42,34,30,17,34,21,30,34,38,34
2023-05-14T01:36:00-05:00,25,38,58,60,9,42,34,34,17,34,21,25,34,34,38
2023-05-14T01:36:30-05:00,30,34,58,60,9,42,34,34,21,30,21,30,34,34,34
2023-05-14T01:37:00-05:00,25,34,55,60,13,38,34,34,17,30,21,25,34,34,34
2023-05-14T01:37:30-05:00,30,38,55,60,13,34,34,34,17,30,21,25,34,34,34
2023-05-14T01:38:00-05:00,30,34,55,62,13,38,34,34,17,30,21,25,,38,34
2023-05-14T01:38:30-05:00,25,34,55,60,13,34,34,34,17,30,21,25,46,30,34
2023-05-14T01:39:00-05:00,34,30,55,60,13,38,34,34,17,30,21,25,42,30,34
2023-05-14T01:39:30-05:00,30,34,53,60,13,38,34,30,17,30,21,25,42,38,34
2023-05-14T01:40:00-05:00,30,34,55,62,13,30,34,34,17,30,21,25,34,34,34
2023-05-14T01:40:30-05:00,30,34,55,64,17,34,34,34,17,30,21,25,42,34,34
2023-05-14T01:41:00-05:00,30,42,55,62,13,34,34,30,17,30,21,25,30,30,34
2023-05-14T01:41:30-05:00,30,38,55,62,9,38,34,34,17,30,25,21,38,34,34
2023-05-14T01:42:00-05:00,30,38,55,62,9,34,34,34,17,34,25,25,25,34,34
2023-05-14T01:42:30-05:00,30,34,53,60,13,34,34,30,13,30,21,25,42,34,34
2023-05-14T01:43:00-05:00,30,34,53,62,13,34,34,30,17,30,25,25,34,42,34
2023-05-14T01:43:30-05:00,25,38,55,62,13,34,34,30,17,34,25,25,34,38,30
2023-05-14T01:44:00-05:00,30,38,55,60,13,34,34,30,17,30,25,21,34,38,30
2023-05-14T01:44:30-05:00,30,38,55,62,13,34,34,34,13,30,25,21,42,42,30
2023-05-14T01:45:00-05:00,25,38,55,62,13,34,34,34,13,34,21,25,34,38,30
2023-05-14T01:45:30-05:00,30,42,55,62,13,34,34,34,13,30,25,21,50,38,34
2023-05-14T01:46:00-05:00,30,46,53,58,13,30,34,34,17,30,21,25,38,38,34
2023-05-14T01:46:30-05:00,30,38,53,60,13,30,34,34,17,30,25,25,42,38,34
2023-05-14T01:47:00-05:00,25,42,55,58,13,30,34,34,17,30,25,25,34,34,34
2023-05-14T01:47:30-05:00,30,42,53,64,13,30,34,34,13,30,21,21,50,38,34
2023-05-14T01:48:00-05:00,30,42,53,60,17,30,34,30,13,30,21,25,46,38,30
2023-05-14T01:48:30-05:00,30,42,53,60,17,30,34,34,13,34,21,21,,38,30
2023-05-14T01:49:00-05:00,25,42,55,62,17,30,34,34,13,34,21,25,,38,34
2023-05-14T01:49:30-05:00,30,42,58,64,13,30,34,34,13,30,21,21,50,42,34
2023-05-14T01:50:00-05:00,30,38,55,64,17,30,34,30,13,34,25,21,,42,30
2023-05-14T01:50:30-05:00,25,46,55,64,13,30,34,30,17,30,21,25,,42,34
2023-05-14T01:51:00-05:00,25,46,55,66,13,34,34,34,13,30,25,30,,42,34
2023-05-14T01:51:30-05:00,25,46,58,64,13,34,34,34,13,30,21,25,42,46,30
2023-05-14T01:52:00-05:00,25,50,58,62,13,30,34,30,17,30,25,25,,46,30
2023-05-14T01:52:30-05:00,25,46,55,60,13,34,34,30,13,34,25,25,50,42,30
2023-05-14T01:53:00-05:00,25,42,58,62,17,30,34,30,13,30,25,25,50,42,30
2023-05-14T01:53:30-05:00,30,46,58,62,13,30,34,30,13,30,25,30,46,42,30
2023-05-14T01:54:00-05:00,30,38,58,55,13,30,34,30,13,30,25,25,42,46,25
2023-05-14T01:54:30-05:00,30,42,55,58,13,30,34,30,13,34,25,25,46,50,25
2023-05-14T01:55:00-05:00,30,42,58,60,13,30,34,34,13,34,25,25,34,50,34
2023-05-14T01:55:30-05:00,25,46,55,62,13,34,34,34,13,30,25,25,38,50,30
2023-05-14T01:56:00-05:00,30,46,58,62,13,30,34,30,13,30,25,25,46,50,30
2023-05-14T01:56:30-05:00,25,46,58,66,13,34,34,30,13,30,25,21,38,46,30
2023-05-14T01:57:00-05:00,25,42,58,66,13,34,34,30,17,34,25,25,38,46,30
2023-05-14T01:57:30-05:00,25,46,60,66,17,34,34,30,17,30,25,21,38,50,30
2023-05-14T01:58:00-05:00,30,42,53,62,13,34,34,34,13,30,30,25,34,46,34
2023-05-14T01:58:30-05:00,30,46,53,62,17,34,34,30,13,34,25,21,46,46,30
2023-05-14T01:59:00-05:00,30,46,55,64,17,30,34,30,17,34,25,21,46,50,30
2023-05-14T01:59:30-05:00,25,42,55,62,17,34,34,30,13,34,30,25,30,46,30
2023-05-14T02:00:00-05:00,30,42,55,62,13,34,34,30,13,30,25,25,42,46,30
2023-05-14T02:00:30-05:00,30,50,55,62,17,34,34,30,13,30,25,25,38,50,25
2023-05-14T02:01:00-05:00,30,53,55,62,13,34,34,30,13,34,25,21,38,46,30
2023-05-14T02:01:30-05:00,30,53,58,62,13,30,34,34,13,34,21,21,34,46,30
2023-05-14T02:02:00-05:00,30,53,58,60,13,34,34,30,17,30,25,25,34,46,30
2023-05-14T02:02:30-05:00,30,50,58,58,17,30,34,30,13,34,25,25,30,46,30
2023-05-14T02:03:00-05:00,25,53,55,60,13,34,34,30,17,34,25,25,34,46,30
2023-05-14T02:03:30-05:00,30,55,55,64,13,30,34,30,13,34,30,25,25,46,30
2023-05-14T02:04:00-05:00,25,,58,62,13,30,34,30,13,34,30,25,30,46,30
2023-05-14T02:04:30-05:00,30,,55,62,13,30,34,30,13,34,25,30,30,50,30
2023-05-14T02:05:00-05:00,25,,53,58,13,30,34,30,17,30,25,25,25,46,34
2023-05-14T02:05:30-05:00,25,55,53,60,13,30,34,30,13,30,25,25,30,50,34
2023-05-14T02:06:00-05:00,30,53,53,60,13,34,34,30,13,34,21,21,34,50,38
2023-05-14T02:06:30-05:00,30,53,55,60,13,30,34,34,17,30,21,21,30,50,34
2023-05-14T02:07:00-05:00,30,,55,62,17,30,34,34,13,34,25,21,34,,38
2023-05-14T02:07:30-05:00,30,,53,60,13,34,34,30,13,30,25,25,34,,38
2023-05-14T02:08:00-05:00,30,53,53,55,17,34,34,30,17,34,25,25,42,50,34
2023-05-14T02:08:30-05:00,30,50,55,55,13,30,34,34,13,34,25,25,38,50,38
2023-05-14T02:09:00-05:00,30,53,55,55,13,34,34,34,17,34,30,21,21,50,34
2023-05-14T02:09:30-05:00,25,46,55,55,17,30,34,25,17,34,25,25,30,,34
2023-05-14T02:10:00-05:00,34,46,55,58,13,34,34,25,17,34,25,25,38,,34
2023-05-14T02:10:30-05:00,30,50,55,55,13,34,34,30,17,30,25,21,42,,34
2023-05-14T02:11:00-05:00,34,50,55,55,17,30,34,30,13,30,25,21,42,,38
2023-05-14T02:11:30-05:00,34,46,55,50,13,34,34,30,17,34,25,21,,,34
2023-05-14T02:12:00-05:00,30,46,55,50,13,30,34,30,13,30,25,21,42,,34
2023-05-14T02:12:30-05:00,34,46,,46,13,30,34,30,17,34,21,25,34,,34
2023-05-14T02:13:00-05:00,34,46,55,46,13,30,34,30,17,34,25,25,38,,38
2023-05-14T02:13:30-05:00,30,46,53,50,13,30,34,25,17,34,25,25,30,,34
2023-05-14T02:14:00-05:00,34,46,55,46,13,30,34,30,17,34,25,21,30,,34
2023-05-14T02:14:30-05:00,34,42,58,46,17,30,34,34,13,30,21,25,38,,38
2023-05-14T02:15:00-05:00,34,46,55,50,13,30,34,30,21,30,25,25,25,,38
2023-05-14T02:15:30-05:00,34,42,55,46,17,30,34,30,17,34,21,21,34,,42
2023-05-14T02:16:00-05:00,34,42,55,50,17,30,34,25,17,42,25,25,42,,38
2023-05-14T02:16:30-05:00,30,42,55,46,17,30,34,25,17,38,25,25,30,,38
2023-05-14T02:17:00-05:00,34,42,55,50,13,25,34,25,17,38,25,21,25,,38
2023-05-14T02:17:30-05:00,34,42,58,50,13,30,34,25,17,38,25,21,25,,42
2023-05-14T02:18:00-05:00,30,42,58,60,13,30,34,25,17,38,30,21,34,,42
2023-05-14T02:18:30-05:00,30,42,58,62,13,30,34,25,17,38,25,21,30,,46
2023-05-14T02:19:00-05:00,34,42,58,62,13,30,34,25,17,38,25,25,38,,38
2023-05-14T02:19:30-05:00,30,46,58,79,13,30,34,25,17,38,25,25,34,,38
2023-05-14T02:20:00-05:00,30,42,58,,13,30,34,25,21,34,25,25,38,,34
2023-05-14T02:20:30-05:00,30,46,55,,13,30,34,21,17,34,25,25,30,,38
2023-05-14T02:21:00-05:00,30,46,55,79,13,30,34,21,21,34,25,25,25,,42
2023-05-14T02:21:30-05:00,30,46,55,79,13,25,34,30,21,38,25,25,21,,38
2023-05-14T02:22:00-05:00,30,50,53,81,13,30,34,30,21,38,25,25,30,,38
2023-05-14T02:22:30-05:00,34,55,55,72,13,25,34,30,17,34,25,25,38,,38
2023-05-14T02:23:00-05:00,34,,55,74,13,25,34,30,21,34,25,25,34,,42
2023-05-14T02:23:30-05:00,34,,58,60,13,30,34,30,17,34,25,25,30,,38
2023-05-14T02:24:00-05:00,34,55,53,55,13,25,34,30,21,34,25,25,38,,42
2023-05-14T02:24:30-05:00,34,53,53,58,13,25,34,30,17,38,25,21,30,,38
2023-05-14T02:25:00-05:00,34,,53,55,17,25,34,25,21,38,21,25,34,,42
2023-05-14T02:25:30-05:00,34,55,53,50,17,30,34,30,17,34,25,21,38,,42
2023-05-14T02:26:00-05:00,34,53,53,50,13,30,34,30,17,38,25,21,25,,38
2023-05-14T02:26:30-05:00,34,53,53,50,13,30,34,25,21,34,25,21,34,,38
