DATETIME,TANGARA_25CE,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_1EE6,TANGARA_2492,TANGARA_2822,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-14T07:59:30-05:00,30,38,57,51,22,29,34,35,27,28,26,28,26,36,36
2023-05-14T15:59:30-05:00,58,39,38,56,59,54,34,58,53,58,47,52,34,26,62
2023-05-14T23:59:30-05:00,28,30,36,47,17,30,34,22,26,26,16,18,23,23,32
