DATETIME,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2822,TANGARA_2E9A,TANGARA_307A,TANGARA_3782,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-26T00:19:30-05:00,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,172.0,398.0
2023-05-26T00:20:00-05:00,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,172.0,398.0
2023-05-26T00:20:30-05:00,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,172.0,399.0
2023-05-26T00:21:00-05:00,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,172.0,401.0
2023-05-26T00:21:30-05:00,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,172.0,401.0
2023-05-26T00:22:00-05:00,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,172.0,401.0
2023-05-26T00:22:30-05:00,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,172.0,400.0
2023-05-26T00:23:00-05:00,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,172.0,402.0
2023-05-26T00:23:30-05:00,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,402.0
2023-05-26T00:24:00-05:00,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,401.0
2023-05-26T00:24:30-05:00,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,400.0
2023-05-26T00:25:00-05:00,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,400.0
2023-05-26T00:25:30-05:00,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,399.0
2023-05-26T00:26:00-05:00,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,398.0
2023-05-26T00:26:30-05:00,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,398.0
